Mean,Std,Peak,Strong_Peak,Perc20,Perc80,QuartDev,Lab_sub,Start_time,end_time,Max,Min,dataQual,derivative,SessionID,SessionLabel,SessionLabel2,SessionLabel3,Device
0.558107636896,0.027141919752,5.83333333333,0,0.534031863076,0.577149098002,0.0355758011192,8,1553598577,1553598697,0.660085923263,0.518404743437,0,-0.00232997856603,S8_1,1,1,1,A010C3
0.545685056683,0.0280191484146,4.16666666667,0,0.52382207489,0.570337044945,0.037581318474,8,1553598637,1553598757,0.647582035076,0.495222191303,0,-0.00130805672743,S8_1,1,1,1,A010C3
0.532405047535,0.0379655859289,1.66666666667,0,0.501958478807,0.569932021231,0.0528817900566,8,1553598697,1553598817,0.580786340258,0.443613322673,0,-0.00186087915659,S8_1,1,1,1,A010C3
0.472467239004,0.0661484235867,0,0,0.411993147088,0.556108703902,0.1254248467,8,1553598757,1553598877,0.579293050554,0.382676565278,0,-0.00327694142128,S8_1,1,1,1,A010C3
0.230851824338,0.471185291856,1.66666666667,0,0.322955442569,0.431228547236,0.0884158365816,8,1553598817,1553598937,0.698529711593,-1.37164276253,0.0416666666667,0.00145993258337,S8_1,1,1,1,A010C3
0.869177436326,0.180811928105,4.16666666667,0,0.850916050568,0.98151619082,0.121295297908,8,1553599177,1553599297,1.01439276428,0.265621865577,0.0416666666667,-0.00243152871106,S8_2,1,2,3,A010C3
0.902028749874,0.101974241311,5,0,0.857548447245,0.988821346867,0.104017904512,8,1553599237,1553599357,1.04955900109,0.626653331192,0.0416666666667,0.00049617154236,S8_2,1,2,3,A010C3
1.01289097173,0.16526505272,10,0,0.90844979086,1.17952732173,0.166079287042,8,1553599297,1553599417,1.24433973835,0.632649416849,0.0416666666667,0.00230268105876,S8_2,1,2,3,A010C3
1.13337691952,0.0863235631322,12.5,0,1.0487747221,1.21750543498,0.14356478119,8,1553599357,1553599477,1.30631965459,0.979762177169,0,0.00142925629924,S8_2,1,2,3,A010C3
1.14016655199,0.0970514299522,10.8333333333,0,1.05784575035,1.22993927652,0.115113723961,8,1553599417,1553599537,1.38117594421,0.953685116304,0,-0.000681964115816,S8_2,1,2,3,A010C3
1.34800906258,0.269844177885,14.1666666667,0,1.09429107823,1.62141581,0.390741578425,8,1553599477,1553599597,1.98617030413,1.03237257741,0,0.0118286497087,S8_2,1,2,3,A010C3
1.61280813608,0.426230505444,18.3333333333,0,1.2548051416,1.97572940168,0.588306872563,8,1553599537,1553599657,2.6588302496,0.90691731039,0,0.0203567057817,S8_2,1,2,3,A010C3
2.71554061516,1.155339999,19.1666666667,0,1.44083699876,3.84980681336,1.92762663414,8,1553599597,1553599717,4.5856472643,0.818133451307,0.0833333333333,0.0401150663563,S8_2,1,2,3,A010C3
4.27685750358,0.720507924475,18.3333333333,0,3.55265521036,5.13757438144,0.982978286688,8,1553599657,1553599777,5.42284270767,3.02543987262,0,0.017109047561,S8_2,1,2,3,A010C3
5.21987442435,0.563579240296,15.8333333333,0,4.76730419427,5.73694119327,0.899417516918,8,1553599717,1553599837,5.82149227303,3.82702423655,0,0.0174836784956,S8_2,1,2,3,A010C3
5.50044681361,0.308101939531,15.8333333333,0,5.19924496079,5.7495601012,0.407188254502,8,1553599777,1553599897,5.85363235983,4.80164421874,0,-0.00477131637651,S8_2,1,2,3,A010C3
5.7739418718,0.482456715068,15,0,5.23538649633,6.26296642932,0.862459222799,8,1553599837,1553599957,6.30837072474,4.821292181,0,0.00596614834768,S8_2,1,2,3,A010C3
