SessionID,Mean,Peak,Perc20,Perc80,QuartDev,Std,Strong_Peak,dataQual,Max,Min,SessionLabel,SessionLabel2,Lab_sub,derivative
S1_12,0.9742194293942431,3.969534050180011,0.5576458587286366,1.4134693529367635,0.6939531993710344,0.48051249547723657,0.08960573476707527,0.06227598566308494,1.7559597898316344,-0.011943004837850553,3,3,1,-0.012566424523005777
S1_13,1.3023205711564678,2.9027777777774872,1.043148586294355,1.5603754267458863,0.40605636931278,0.3047770862924851,0.0833333333333389,0.02662037037037722,1.777721362948147,0.6423658737907425,3,3,1,-0.0070728702486699815
S1_14,2.8283059938463504,9.416666666666028,2.064932092680777,3.5812797962164478,1.209333367732012,0.8621442434163968,0.4499999999999801,0.17624999999999097,4.276633701856057,1.0313409402682268,3,3,1,-0.02089513065418596
S1_15,1.5860678641152617,5.938189845473168,1.0241974652127364,2.1927895319911306,0.9472610440645288,0.685163188657932,0.6125827814569141,0.05684326710817416,2.701481054364302,0.19048507154556205,1,2,1,-0.019140052292253684
S1_16,0.8524465731884938,3.917824074075595,0.5969684059488057,1.1372494650651657,0.444900144359797,0.32926078197679387,0.3240740740742083,0.043113425925946525,1.4342695347993577,0.1504121264360628,1,1,1,-0.00933630194747296
S1_17,0.1706643371506322,1.171296296296612,0.14323783664265424,0.20580096541351994,0.048126301541280024,0.04395839397969566,0.0,0.008333333333333892,0.22577328754043677,0.05461748294019426,1,2,1,-0.00039690892216390325
S1_18,1.6470336272222124,5.978915662649729,1.0621079469913446,2.2946017099272957,0.9911317824443753,0.7261525020505616,0.3212851405622651,0.06074297188755481,2.8012133887310777,0.07267770671820184,1,1,1,-0.017513973240974905
S1_19,2.6859937691372804,8.71759259259329,1.9967036640385163,3.4281538112998615,1.1594943075644268,0.8540316001083978,0.4768518518520001,0.0645833333333511,4.062614981185101,0.8535951730494424,1,1,1,-0.019135868081991633
S1_24,0.16196480604811103,0.8101851851856116,0.14474200369064935,0.18811737920088775,0.030040918362647256,0.03841052240254998,0.0,0.01250000000000389,0.20389588241961004,0.05726477983937228,1,2,1,-0.00012134523889137707
S1_6,0.2792815142425079,1.3287037037039064,0.23214521816065495,0.3371996441049167,0.08485934921583563,0.07128927854101684,0.0,0.02013888888888388,0.3607255835254723,0.09376046406668789,1,2,1,-0.0006174431268342301
S1_7,0.3839780548536767,1.4722222222230787,0.3375074478046901,0.4433713034964945,0.0832839468784334,0.07098248773049795,0.0,0.015972222222229444,0.48145920763920547,0.20763042437673088,3,2,1,-0.0006074986975658984
S1_8,1.4086398800435016,5.4239766081859315,0.9540640273115163,1.9097239051525923,0.74717699153218,0.5614158529281691,0.1851851851852398,0.049951267056524556,2.2276686870332814,0.1732814315953856,3,2,1,-0.01311280881684333
S1_9,0.6171393828238148,3.143518518519172,0.4599619507062255,0.7792689449980585,0.24373806978188708,0.19699407924270299,0.08333333333328888,0.017361111111117766,0.9058210303506183,0.16226717280997766,1,1,1,-0.003498277020484595
S3_10,0.5631605928261364,4.022727272727255,-0.3065472639132855,1.455040431686236,1.4639026208383588,0.9982211616033527,0.24242424242429098,0.15265151515155181,2.2942141696857083,-1.4442796990443663,3,2,3,-0.02982512113655581
S3_11,0.08040367122377208,0.25678294573654664,0.06948051481693579,0.09308254489871803,0.01911617366817361,0.015420020337477346,0.0,0.004844961240316282,0.10170599439240988,0.04119102536192519,1,1,3,-8.5330242579477e-05
S3_12,0.1292972018853367,1.0277777777782389,0.05966421137518865,0.19719067410294003,0.10614578756290668,0.0921318433993656,0.0,0.021296296296297777,0.2325420710454462,-0.10634328394393731,1,1,3,-0.000739300239778915
S3_13,0.06333586274615784,2.740740740741109,-0.20957917003789042,0.34573466332315655,0.43214969059611,0.3252150070839653,0.0,0.13217592592590394,0.5070361956650054,-0.6728968493373066,1,1,3,-0.007162358672926983
S3_15,-0.489750570017871,1.6966067864274677,-0.9266956385620063,-0.06243882197840484,0.688380965733518,0.5001919406940686,0.0,0.1452095808383317,0.3898162850504932,-1.5004599189327745,1,2,3,-0.019219245711750998
S3_16,0.09829868978359999,0.0,0.0965658251823,0.09988053026255,0.0030770623085149998,0.00173899732187,0.0,0.0,0.1022962299515,0.09580611342494999,1,1,3,9.18447664546e-05
S3_18,0.04320746291128076,2.2962962962964197,-0.04392467530511258,0.14191645014191123,0.14573596673703193,0.12238321277862675,0.0,0.06319444444445166,0.20867999077070626,-0.25555211925520754,1,2,3,-0.001972939657402284
S3_19,-0.13003073135542925,2.076923076923446,-0.4890448009799926,0.2517983531228707,0.5576842807895737,0.40563216679451825,0.0,0.1519230769230523,0.4505882135412062,-1.0146342808477078,1,1,3,-0.01226772912538216
S3_20,0.06515546061532723,0.4989711934157594,0.03597111887091875,0.09154543107390276,0.04516755814208508,0.032536354129182266,0.0,0.011574074074070989,0.11401042797363524,-0.007008722972121623,1,2,3,-0.00046710365543013054
S3_21,0.04486171505106852,0.5833333333334113,0.027040496416946076,0.06355668453690727,0.029573609721255553,0.020915798802409943,0.0,0.013194444444445555,0.07955386137794442,0.0013756424749856394,1,1,3,-0.00018567201226647094
S3_22,0.1036406908435263,1.343201754386725,0.06508838084330155,0.14915092405083155,0.0666872664020172,0.05514314194047938,0.0,0.0386513157894684,0.1796812183239729,-0.03233438342298376,1,1,3,-0.00037381331830498986
S3_23,0.0699062680263235,1.958333333333867,0.021639323449142305,0.12096265867165003,0.08015186124261943,0.057883666561803854,0.0,0.03888888888890055,0.15916985419881882,-0.06417890011658825,1,2,3,-0.0005303510784493157
S3_24,-0.12234715889857396,2.620370370370658,-0.5087989642434843,0.26187144567023496,0.6421046076788662,0.41576939220556874,0.037037037037044446,0.1173611111111228,0.5017920163618933,-0.9585809018975291,1,1,3,-0.011360283013534301
S3_25,0.04280192015877705,1.4265536723167007,-0.04609829851680019,0.13251406149154313,0.14309302589251655,0.10035752883669927,0.0,0.07415254237289379,0.18462613919476095,-0.18250468205335968,1,1,3,-0.0017036240887021224
S3_26,-0.0480911808994472,1.883802816901071,-0.2699849753312047,0.19626572308199927,0.38182730392069614,0.2624246578178106,0.03521126760561972,0.09066901408450631,0.44582263481312456,-0.558481607822943,1,1,3,-0.009138052161213682
